,creation_date,stars,size,contributor_count,contributor_companies_count,branch_count,commit_count,commit_comment_count,last_commit_date,labels_count,tag_count,milestone_count,pullrequest_count,pullrequest_review_count,release_count,workflow_count,readme_length,issues_count,issues_comment_count,has_wiki,has_pages,has_projects,has_downloads,watchers_count,is_fork,prog_language,file_readme,file_code_of_conduct,file_contributing,file_funding,file_IssuePR_templates,file_security,file_support,year,task,student_type,Task_3_extInstructSet,teamKey
237,2020-05-18 20:08:34,0,12,1,0,2,1,0,2020-05-18 20:08:36,9,0,0,0,0,0,0,10907,0,0,True,False,True,True,False,False,C#,2020-05-18 20:08:36,,,,,,,2020,3,Fac1,,12
238,2020-05-18 13:26:11,0,137,2,0,3,2,0,2020-05-26 09:47:53,9,0,0,0,0,0,0,10651,2,1,True,False,True,True,False,False,C#,2020-05-18 13:26:12,,,,,,,2020,3,Fac1,,13
239,2020-06-09 09:27:14,0,11,1,0,1,1,0,2020-06-09 09:27:16,9,0,0,0,0,0,0,9285,0,0,True,False,True,True,False,False,C#,2020-06-09 09:27:16,,,,,,,2020,4,Fac1,,0
240,2020-06-03 13:29:50,1,11,1,1,1,1,0,2020-06-03 13:29:51,9,0,0,0,0,0,0,9285,0,0,True,False,True,True,True,False,C#,2020-06-03 13:29:51,,,,,,,2020,4,Fac1,,4
241,2020-06-02 10:16:33,0,83,2,0,2,21,0,2020-06-13 13:25:29,9,0,0,1,0,0,2,9285,1,0,True,False,True,True,False,False,C#,2020-06-02 10:16:35,,,,,,,2020,4,Fac1,,5
242,2020-06-08 15:41:54,1,11,1,1,1,1,0,2020-06-08 15:41:55,9,0,0,0,0,0,0,9285,0,0,True,False,True,True,True,False,C#,2020-06-08 15:41:55,,,,,,,2020,4,Fac1,,6
243,2020-06-03 05:36:23,0,20,2,1,1,6,0,2020-06-03 12:56:04,9,0,0,0,0,0,0,9285,1,0,True,False,True,True,False,False,C#,2020-06-03 05:36:24,,,,,,,2020,4,Fac1,,7
244,2020-06-02 12:14:16,0,11,1,1,1,1,0,2020-06-02 12:14:18,9,0,0,0,0,0,0,9285,0,0,True,False,True,True,False,False,C#,2020-06-02 12:14:18,,,,,,,2020,4,Fac1,,8
245,2020-06-02 12:09:52,0,18,1,1,2,1,0,2020-06-02 12:09:53,9,0,0,0,0,0,0,9285,0,0,True,False,True,True,False,False,C#,2020-06-02 12:09:53,,,,,,,2020,4,Fac1,,9
246,2020-06-02 12:40:09,0,88,4,0,2,15,0,2020-06-17 08:48:12,9,0,0,1,0,0,2,9285,3,4,True,False,True,True,False,False,C#,2020-06-02 12:40:10,,,,,,,2020,4,Fac1,,18
247,2020-06-10 11:59:53,0,49,4,1,2,5,0,2020-07-10 19:31:54,9,0,0,1,0,0,2,9285,3,2,True,False,True,True,False,False,C#,2020-06-10 11:59:54,,,,,,,2020,4,Fac1,,19
248,2020-06-02 15:43:37,0,11,1,0,1,1,0,2020-06-02 15:43:38,9,0,0,0,0,0,0,9285,0,0,True,False,True,True,False,False,C#,2020-06-02 15:43:38,,,,,,,2020,4,Fac1,,10
249,2020-06-03 05:40:46,0,15,2,0,1,4,0,2020-06-08 14:26:11,9,0,0,0,0,0,0,9285,1,5,True,False,True,True,False,False,C#,2020-06-03 05:40:47,,,,,,,2020,4,Fac1,,11
250,2020-06-02 20:41:28,0,18,1,0,2,1,0,2020-06-02 20:41:30,9,0,0,0,0,0,2,9285,0,0,True,False,True,True,False,False,C#,2020-06-02 20:41:30,,,,,,,2020,4,Fac1,,12
251,2020-06-02 13:39:15,0,96,3,1,1,18,0,2020-06-11 16:33:55,9,0,0,1,0,0,2,9285,4,6,True,False,True,True,False,False,C#,2020-06-02 13:39:16,,,,,,,2020,4,Fac1,,13
252,2020-06-17 05:33:10,0,2,1,1,1,1,0,2020-06-17 05:33:11,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,,2020-06-17 05:33:11,,,,,,,2020,5,Fac1,,0
253,2020-06-17 08:07:08,0,2,1,0,1,1,0,2020-06-17 08:07:09,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,,2020-06-17 08:07:09,,,,,,,2020,5,Fac1,,3
254,2020-06-15 09:56:59,0,2,1,0,1,1,0,2020-06-15 09:57:00,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,,2020-06-15 09:57:00,,,,,,,2020,5,Fac1,,4
255,2020-06-15 07:46:31,0,19,1,0,3,1,0,2020-06-15 07:46:33,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,,2020-06-15 07:46:33,,,,,,,2020,5,Fac1,,5
256,2020-06-15 08:54:15,1,33,2,0,2,20,1,2020-06-29 17:14:20,9,0,3,2,0,0,0,8240,7,5,True,False,True,True,True,False,C#,2020-06-15 08:54:16,,,,,,,2020,5,Fac1,,6
257,2020-06-17 12:01:31,0,2,1,0,1,1,0,2020-06-17 12:01:32,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,,2020-06-17 12:01:32,,,,,,,2020,5,Fac1,,7
258,2020-06-15 12:32:39,0,2,1,1,1,1,0,2020-06-15 12:32:40,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,,2020-06-15 12:32:40,,,,,,,2020,5,Fac1,,8
259,2020-06-15 08:51:34,0,33,1,0,4,1,0,2020-06-15 08:51:36,9,0,0,3,0,0,0,8240,5,0,True,False,True,True,False,False,,2020-06-15 08:51:36,,,,,,,2020,5,Fac1,,9
260,2020-06-15 08:54:06,0,310,4,1,2,126,1,2020-06-29 17:21:21,9,2,1,6,0,1,1,8240,10,7,True,False,True,True,False,False,C#,2020-06-15 08:54:07,,,,,,,2020,5,Fac1,,18
261,2020-06-17 20:52:58,0,53,3,1,2,10,0,2020-07-14 20:49:51,9,0,0,2,0,0,2,8240,3,1,True,False,True,True,False,False,C#,2020-06-17 20:53:00,,,,,,,2020,5,Fac1,,19
262,2020-06-16 10:32:36,0,6,2,0,1,3,0,2020-06-24 09:50:58,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,C#,2020-06-16 10:32:37,,,,,,,2020,5,Fac1,,11
263,2020-07-08 20:28:32,0,9,2,1,1,2,0,2020-08-08 18:50:55,9,0,0,0,0,0,0,8240,0,0,True,False,True,True,False,False,C#,2020-07-08 20:28:34,,,,,,,2020,5,Fac1,,12
264,2020-06-15 08:54:52,0,137,3,0,1,3,0,2020-06-18 14:02:05,9,1,0,0,0,1,0,8240,3,1,True,False,True,True,False,False,C#,2020-06-15 08:54:53,,,,,,,2020,5,Fac1,,13
265,2020-07-01 12:04:29,0,3,1,1,1,1,0,2020-07-01 12:04:31,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-07-01 12:04:31,,,,,,,2020,6,Fac1,,0
266,2020-06-30 10:18:56,1,3,1,1,1,1,0,2020-06-30 10:18:58,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,True,False,,2020-06-30 10:18:58,,,,,,,2020,6,Fac1,,4
267,2020-06-29 18:16:44,0,11,1,0,2,1,0,2020-06-29 18:16:45,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-06-29 18:16:45,,,,,,,2020,6,Fac1,,5
268,2020-06-30 07:10:07,1,3,1,0,1,1,0,2020-06-30 07:10:08,9,0,0,0,0,0,0,9134,1,0,True,False,True,True,True,False,,2020-06-30 07:10:08,,,,,,,2020,6,Fac1,,6
269,2020-07-01 11:36:57,0,3,1,1,1,1,0,2020-07-01 11:36:58,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-07-01 11:36:58,,,,,,,2020,6,Fac1,,7
270,2020-07-02 07:45:21,0,3,1,1,1,1,0,2020-07-02 07:45:23,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-07-02 07:45:23,,,,,,,2020,6,Fac1,,8
271,2020-06-30 08:47:32,0,3,1,1,2,1,0,2020-06-30 08:47:33,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-06-30 08:47:33,,,,,,,2020,6,Fac1,,9
272,2020-06-30 13:16:09,0,19,3,0,1,14,0,2020-07-13 17:37:16,9,0,0,1,0,0,0,9134,5,6,True,False,True,True,False,False,C#,2020-06-30 13:16:10,,,,,,,2020,6,Fac1,,18
273,2020-06-30 15:56:03,0,3,1,1,1,1,0,2020-06-30 15:56:05,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-06-30 15:56:05,,,,,,,2020,6,Fac1,,19
274,2020-07-02 13:48:25,0,9,2,1,1,6,0,2020-07-07 14:13:23,9,0,0,0,0,0,0,9134,1,1,True,False,True,True,False,False,C#,2020-07-02 13:48:27,,,,,,,2020,6,Fac1,,11
275,2020-07-08 20:28:33,0,3,1,1,1,1,0,2020-07-08 20:28:34,9,0,0,0,0,0,0,9134,0,0,True,False,True,True,False,False,,2020-07-08 20:28:34,,,,,,,2020,6,Fac1,,12
276,2020-06-30 09:08:09,0,21,2,0,1,4,0,2020-07-16 10:39:23,9,0,0,0,0,0,0,9134,2,2,True,False,True,True,False,False,C#,2020-06-30 09:08:10,,,,,,,2020,6,Fac1,,13
